"TreeID","WinterYear","TotalNuts","TotalNuts_T1","z_temp_meanMax_4It_T1","z_temp_meanMax_4It_T2","z_temp_meanMean_4It_T0","z_prec_4It_T1","z_prec_4It_T2","z_prec_4It_T0","ord_year"
"843",1991,20,756,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"844",1991,24,816,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"849",1991,4,844,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"850",1991,16,240,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"852",1991,0,884,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"853",1991,0,1820,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"854",1991,60,1088,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"855",1991,12,NA,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"871",1991,16,1780,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"875",1991,60,28,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"876",1991,28,952,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"877",1991,16,504,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"879",1991,8,2068,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"880",1991,0,1468,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"884",1991,0,1324,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"887",1991,0,724,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"888",1991,0,1212,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"891",1991,0,908,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"894",1991,0,912,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"895",1991,8,1200,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"896",1991,20,104,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"897",1991,0,428,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"898",1991,0,1732,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"905",1991,12,416,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"906",1991,0,388,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"907",1991,0,436,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"909",1991,20,1296,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"910",1991,132,1476,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"911",1991,48,2224,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"912",1991,0,1708,-0.397501105045514,-0.852398666554908,-0.926082022194497,-0.661431625402938,-0.895680803028787,-0.904906201778766,16
"842",1992,136,40,-0.325505949339457,1.07781098878948,0.723747966673493,-1.14552782360378,-0.977922052978962,2.51739426682631,17
"843",1992,308,20,-0.325505949339457,1.07781098878948,0.723747966673493,-1.14552782360378,-0.977922052978962,2.51739426682631,17
"844",1992,464,24,-0.325505949339457,1.07781098878948,0.723747966673493,-1.14552782360378,-0.977922052978962,2.51739426682631,17
"849",1992,396,4,-0.325505949339457,1.07781098878948,0.723747966673493,-1.14552782360378,-0.977922052978962,2.51739426682631,17
"850",1992,852,16,-0.325505949339457,1.07781098878948,0.723747966673493,-1.14552782360378,-0.977922052978962,2.51739426682631,17
"852",1992,464,0,-0.325505949339457,1.07781098878948,0.723747966673493,-1.14552782360378,-0.977922052978962,2.51739426682631,17
